index,name,place,price,经纬度,latitude,longitude
1082,成都怡欣苑,金牛长庆东一路5号 ,8264,"104.037405,30.703681",104.037405,30.703681
1083,成都营通街181号院,营通街181号 ,7981,"104.037406,30.685060",104.037406,30.68506
1084,成都春天花园,百卉路12号 ,0,"104.037500,30.653000",104.0375,30.653
1085,成都蓝色空间,长兰路1号 ,8521,"104.037518,30.709970",104.037518,30.70997
1086,成都浣花北路16号院,浣花北路16号 ,8007,"104.037644,30.664914",104.037644,30.664914
1087,成都青羊上街398号院,青羊上街398号 ,15964,"104.037682,30.661432",104.037682,30.661432
1088,成都百花竹苑,青羊上街125号 ,0,"104.037687,30.660263",104.037687,30.660263
1089,成都营中巷32号院,营中巷32号 ,8764,"104.037924,30.683879",104.037924,30.683879
1090,成都神仙树馨苑,新乐中街277号 ,0,"104.037935,30.608777",104.037935,30.608777
1091,成都罗浮世家,武侯高升桥路9号 ,16176,"104.038034,30.639675",104.038034,30.639675
1092,成都罗浮世家一期,高升桥路9号 ,0,"104.038064,30.638078",104.038064,30.638078
1093,成都百卉路社区,百卉路 ,9720,"104.038110,30.652960",104.03811,30.65296
1094,成都七道堰街33号院,七道堰街33号 ,8000,"104.038161,30.641898",104.038161,30.641898
1095,成都罗浮世家二期,高升桥南街8号 ,0,"104.038223,30.635966",104.038223,30.635966
1096,成都泰祥小区,高升桥东路28号 ,0,"104.038288,30.630366",104.038288,30.630366
1097,成都菊乐路122号院,菊乐路122号 ,7876,"104.038289,30.646602",104.038289,30.646602
1098,成都青羊上街125号院,青羊上街125号 ,0,"104.038319,30.659838",104.038319,30.659838
1099,成都安装公司宿舍,菊乐路122号 ,8414,"104.038323,30.646354",104.038323,30.646354
1100,成都营和街100号院,营和街100号 ,8258,"104.038357,30.684354",104.038357,30.684354
1101,成都凯瑞花都,营康路63号 ,0,"104.038468,30.684796",104.038468,30.684796
1102,成都互利西一巷,互利西一巷8号 ,0,"104.038544,30.690635",104.038544,30.690635
1103,成都长久一巷社区,交大路长庆东路长久一巷 ,0,"104.038574,30.704209",104.038574,30.704209
1104,成都玲珑南域,新乐中街280号 ,8971,"104.038638,30.609387",104.038638,30.609387
1105,成都文华路4号院,文华路4号 ,9064,"104.038643,30.672735",104.038643,30.672735
1106,成都青羊上街208号院,青羊上街208号 ,14447,"104.038693,30.661196",104.038693,30.661196
1107,成都云天化宿舍,大石西一街32号 ,6823,"104.038735,30.649894",104.038735,30.649894
1108,成都国土资源厅宿舍,百卉路3号（近浣花溪公园） ,0,"104.038812,30.653136",104.038812,30.653136
1109,成都浣花丽水,百花西路 ,0,"104.038829,30.656531",104.038829,30.656531
1110,成都金房苑琴园,金房苑东路26号 ,0,"104.038856,30.695046",104.038856,30.695046
1111,成都金桔花园二期南苑,长庆路10号 ,8053,"104.039139,30.707025",104.039139,30.707025
1112,成都大石西路5号院,大石西路5号 ,8765,"104.039162,30.650765",104.039162,30.650765
1113,成都百寿路2号院,百寿路2号 ,9416,"104.039184,30.669864",104.039184,30.669864
1114,成都百寿路5号院,一环路百寿路5号 ,9323,"104.039251,30.670464",104.039251,30.670464
1115,成都百花西路单位宿舍,百花西路25号 ,9619,"104.039258,30.655786",104.039258,30.655786
1116,成都一环路西三段11号院,一环路西三段11号 ,8481,"104.039320,30.669385",104.03932,30.669385
1117,成都七道堰街7号院,七道堰街7号 ,8036,"104.039408,30.642840",104.039408,30.64284
1118,成都望仙场街3号院,望仙场街3号 ,0,"104.039429,30.656529",104.039429,30.656529
1119,成都龙洲花园,望仙场街3号 ,0,"104.039535,30.656050",104.039535,30.65605
1120,成都西月大厦,一环路浣花小区 ,0,"104.039537,30.669068",104.039537,30.669068
1121,成都南河上居,青羊横街5号 ,11017,"104.039673,30.657750",104.039673,30.65775
1122,成都高升桥北街2号院,高升桥北街2号 ,8767,"104.039675,30.637714",104.039675,30.637714
1123,成都颐景园,百花巷24号 ,0,"104.039868,30.654307",104.039868,30.654307
1124,成都融城后街社区,紫瑞大道218号 ,9227,"104.039909,30.613266",104.039909,30.613266
1125,成都深蓝华亭,一环路西三段1号 ,0,"104.039970,30.666760",104.03997,30.66676
1126,成都新柳苑,金房苑南路8号 ,0,"104.040006,30.691957",104.040006,30.691957
1127,成都通祥苑,七道堰街3号 ,0,"104.040112,30.642727",104.040112,30.642727
1128,成都一环路西三段23号院,一环路西三段23号 ,8890,"104.040194,30.671056",104.040194,30.671056
1129,成都营门商厦,二环路北一段241号 ,0,"104.040224,30.690811",104.040224,30.690811
1130,成都瑞金广场,高升桥路2号 ,0,"104.040362,30.641981",104.040362,30.641981
1131,成都武候区政府宿舍,高升桥北街6号 ,0,"104.040520,30.636905",104.04052,30.636905
1132,成都高升公寓,一环路西一段6号 ,0,"104.040523,30.643732",104.040523,30.643732
1133,成都保利石象湖,石象湖（G5京昆高速出口） ,8163,"104.040569,30.661333",104.040569,30.661333
1134,成都体院教师楼,菊乐路12号 ,8520,"104.040610,30.646290",104.04061,30.64629
1135,成都荣馨佳苑,二环路南四段联谊巷1号 ,0,"104.040636,30.629081",104.040636,30.629081
1136,成都香月楠岸,一环路西一段88号 ,17656,"104.040703,30.647003",104.040703,30.647003
1137,成都兴元花园,金牛金鱼街7号 ,13955,"104.040726,30.683939",104.040726,30.683939
1138,成都永和苑,二江路二段121号 ,4557,"104.040757,30.631180",104.040757,30.63118
1139,成都武侯区政府第三生活区,高升桥南街3号 ,8136,"104.040840,30.636363",104.04084,30.636363
1140,成都嘉宇大厦,武侯一环路菊乐路1号 ,0,"104.040845,30.645907",104.040845,30.645907
1141,成都金鱼街60号院,金鱼街60号 ,8674,"104.040872,30.683047",104.040872,30.683047
1142,成都人和逸景,营门口路188号 ,0,"104.040879,30.685654",104.040879,30.685654
1143,成都建发鹭洲,南部新区天府新城核心区域 ,0,"104.040906,30.551942",104.040906,30.551942
1144,成都润新花园,机场路口 ,11065,"104.040961,30.603511",104.040961,30.603511
1145,成都尚义居,二环路南四段16号 ,0,"104.041017,30.628307",104.041017,30.628307
1146,成都抚琴北一巷小区,抚琴西路抚琴北一巷 ,0,"104.041034,30.676821",104.041034,30.676821
1147,成都玉林正街社区,肖家河街40号 ,8758,"104.041078,30.631447",104.041078,30.631447
1148,成都一环路西二段社区,一环路西二段 ,0,"104.041092,30.661149",104.041092,30.661149
1149,成都大石东一巷,一环路西一段11号 ,0,"104.041250,30.650018",104.04125,30.650018
1150,成都运生苑,营门口路251号 ,0,"104.041299,30.687668",104.041299,30.687668
1151,成都二环路北一段203号,二环路北一段203号 ,7629,"104.041399,30.692075",104.041399,30.692075
1152,成都维多利亚公寓,紫瑞大道188号 ,10800,"104.041401,30.613749",104.041401,30.613749
1153,成都香榭里,交大路188号 ,0,"104.041460,30.704402",104.04146,30.704402
1154,成都大石东路社区,一环路西一段11号 ,0,"104.041533,30.644165",104.041533,30.644165
1155,成都省社科院小区,一环路西一段155号 ,10766,"104.041584,30.653032",104.041584,30.653032
1156,成都光荣西路31号院,光荣西路31号 ,0,"104.041629,30.687986",104.041629,30.687986
1157,成都华宇锦城名都,银河北街198号 ,0,"104.041687,30.700874",104.041687,30.700874
1158,成都肖家河正街45号小区,肖家河正街45号 ,0,"104.041707,30.629795",104.041707,30.629795
1159,成都嘉美地,剑南大道南段元华路1188号 ,0,"104.041785,30.522095",104.041785,30.522095
1160,成都高发大厦,高新区高新区九兴大道6号 ,0,"104.041933,30.620330",104.041933,30.62033
1161,成都南湖国际社区,双流华阳街道南湖西路18号 ,14944,"104.041974,30.497902",104.041974,30.497902
1162,成都明苑西区,金沙西巷40号 ,0,"104.042004,30.687843",104.042004,30.687843
1163,成都神仙树大院三期,紫荆西路6号 ,11973,"104.042024,30.615930",104.042024,30.61593
1164,成都银沙北街58号院,银沙北街58号 ,23249,"104.042040,30.696858",104.04204,30.696858
1165,成都永陵路29号院,永陵路29号 ,9263,"104.042225,30.675241",104.042225,30.675241
1166,成都青羊西路2号院,青羊西路2号 ,9449,"104.042269,30.672715",104.042269,30.672715
1167,成都交大智能八期,银沙北街1号 ,0,"104.042344,30.698706",104.042344,30.698706
1168,成都交通管理局宿舍,人民南路四段40号 ,0,"104.042389,30.676867",104.042389,30.676867
1169,成都银沙正街70号,城西二环路营门口金牛区银沙正街70号 ,9347,"104.042496,30.696235",104.042496,30.696235
1170,成都新鸿路建行宿舍,新鸿路77号 ,8807,"104.042525,30.687375",104.042525,30.687375
1171,成都嘉洲华府,二环路北一段117号 ,13376,"104.042589,30.692997",104.042589,30.692997
1172,成都资阳南苑公寓,资阳市雁江区南苑街 ,0,"104.042599,30.634877",104.042599,30.634877
1173,成都交大路小区,交大路 ,0,"104.042742,30.704520",104.042742,30.70452
1174,成都人和佳苑别墅,草堂路万树园侧 ,0,"104.042757,30.704759",104.042757,30.704759
1175,成都人和佳苑,交大路189号 ,0,"104.042757,30.704759",104.042757,30.704759
1176,成都熙城国际,营门口路48号 ,0,"104.042761,30.683165",104.042761,30.683165
1177,成都银沙正街13号,银沙正街13号 ,0,"104.042800,30.696179",104.0428,30.696179
1178,成都肖家河检疫局宿舍,肖家河沿街43号 ,9092,"104.042826,30.628225",104.042826,30.628225
1179,成都信都花园,高升桥东路13号 ,0,"104.042852,30.635530",104.042852,30.63553
1180,成都百花教师苑,大石西路54号 ,0,"104.042967,30.701291",104.042967,30.701291
1181,成都银河北街2号院,银河北街2号 ,0,"104.043031,30.699371",104.043031,30.699371
1182,成都银沙正街41号院,银沙正街41号 ,9274,"104.043034,30.696531",104.043034,30.696531
1183,成都银沙正街39号院,银沙正街39号 ,9217,"104.043048,30.696241",104.043048,30.696241
1184,成都九里教师苑,交大路182号 ,0,"104.043137,30.701725",104.043137,30.701725
1185,成都武侯祠大街265号院,武候祠大街265号 ,8505,"104.043164,30.643087",104.043164,30.643087
1186,成都圆梦苑,肖家河街154号 ,0,"104.043234,30.628129",104.043234,30.628129
1187,成都银沙正街小区,银沙正街2-68号 ,12494,"104.043234,30.695033",104.043234,30.695033
1188,成都高升瑞景,一环路南四段17号（好又多高升桥店旁） ,0,"104.043240,30.638591",104.04324,30.638591
1189,成都神仙树大院四期,紫荆西路6号 ,12889,"104.043283,30.617850",104.043283,30.61785
1190,成都信禾人家,为民路新54号 ,0,"104.043320,30.690389",104.04332,30.690389
1191,成都兴蓉公寓,高升桥东路7号 ,0,"104.043444,30.636568",104.043444,30.636568
1192,成都金府国际,金府路777号 ,8633,"104.043453,30.716861",104.043453,30.716861
1193,成都新蓉小区,成都市一环路南四段附近 ,0,"104.043530,30.639410",104.04353,30.63941
1194,成都长久新城,金牛长青北街28号 ,11364,"104.043546,30.709380",104.043546,30.70938
1195,成都阳光华庭,双华大道33号 ,9977,"104.043580,30.512119",104.04358,30.512119
1196,成都光荣小区,光荣北路77号 ,0,"104.043636,30.694356",104.043636,30.694356
1197,成都肖家河西一巷小区,肖家河西一巷4号/6号 ,0,"104.043675,30.630036",104.043675,30.630036
1198,成都三十所宿舍,新义西街11号 ,6972,"104.043714,30.627750",104.043714,30.62775
1199,成都幸福时光(金牛),星汉路3号 ,8713,"104.043773,30.685288",104.043773,30.685288
1200,成都银沙路40号院,营门口沙湾交大银沙路40号 ,8030,"104.043775,30.694755",104.043775,30.694755
1201,成都金川教师苑,一二环之间大石西路百花正街33号 ,0,"104.043807,30.701906",104.043807,30.701906
1202,成都昭艺绿韵全景,一环路西三段营门口路4号 ,12437,"104.043852,30.681179",104.043852,30.681179
1203,成都欣宇都市港湾,华阳镇协和上街229号 ,13932,"104.044054,30.510467",104.044054,30.510467
1204,成都外光荣小区,银沙正街 ,0,"104.044068,30.695159",104.044068,30.695159
1205,成都德政苑,高升桥东路11号 ,0,"104.044162,30.634824",104.044162,30.634824
1206,成都琴台路社区,琴台路 ,0,"104.044178,30.662836",104.044178,30.662836
1207,成都欢乐城198,成彭路立交旁边，欢乐谷旁 ,0,"104.044227,30.734050",104.044227,30.73405
1208,成都明苑公寓,金沙路16号 ,13173,"104.044264,30.686955",104.044264,30.686955
1209,成都名苑公寓,一环内市中心马家花园路 ,0,"104.044264,30.686955",104.044264,30.686955
1210,成都三利宅院白云渡,元华路 ,16394,"104.044275,30.521110",104.044275,30.52111
1211,成都星河路小区,星河路27号-67号 ,0,"104.044280,30.708198",104.04428,30.708198
1212,成都佳荣阳光公寓,西门车站路边 ,0,"104.044331,30.682801",104.044331,30.682801
1213,成都阳光商务公寓,营门口39号 ,0,"104.044386,30.683090",104.044386,30.68309
1214,成都新峰大厦,紫荆路 ,0,"104.044388,30.624342",104.044388,30.624342
1215,成都长荣苑,长青路112号 ,0,"104.044394,30.709966",104.044394,30.709966
1216,成都银沙路134号院,银沙路134号 ,8481,"104.044404,30.697628",104.044404,30.697628
1217,成都神仙树大院二期,紫荆西路2号 ,13114,"104.044415,30.615307",104.044415,30.615307
1218,成都六三0宿舍,神仙树创业路9号 ,0,"104.044478,30.621220",104.044478,30.62122
1219,成都荣鑫苑,银沙横街8号 ,0,"104.044490,30.694837",104.04449,30.694837
1220,成都金沙北二路4号院,金沙北二路4号 ,8021,"104.044590,30.691700",104.04459,30.6917
1221,成都金沙路小区,金沙路13-129号 ,11173,"104.044630,30.689041",104.04463,30.689041
1222,成都香木林加州国际,二环路北一段85号 ,0,"104.044781,30.694146",104.044781,30.694146
1223,成都德慧公寓,芳邻路6号 ,0,"104.044790,30.653803",104.04479,30.653803
1224,成都万科加州湾,二环路北一段10号 ,0,"104.044816,30.692669",104.044816,30.692669
1225,成都肖家河东三巷,肖家河东三巷2号 ,0,"104.044953,30.630836",104.044953,30.630836
1226,成都协和村22号院,协和村22号 ,9512,"104.044957,30.679659",104.044957,30.679659
1227,成都兴蓉西巷社区,一环路南四段兴蓉西巷一号院 ,0,"104.044975,30.637272",104.044975,30.637272
1228,成都青羊东二路小区,青羊青羊东二路52号 ,14078,"104.045011,30.671382",104.045011,30.671382
1229,成都枣子巷15号院,青羊枣子巷15号 ,15672,"104.045056,30.667697",104.045056,30.667697
1230,成都银沙横街15号,银沙横街15号 ,0,"104.045060,30.696183",104.04506,30.696183
1231,成都文家巷16号,文家巷16号西门车站附近 ,0,"104.045100,30.684021",104.0451,30.684021
1232,成都怡康公寓,肖家河东一巷6号 ,7354,"104.045187,30.632203",104.045187,30.632203
1233,成都为民路新7号院,为民路新7号 ,8143,"104.045310,30.689971",104.04531,30.689971
1234,成都金荣巷小区,金荣巷7号 ,0,"104.045368,30.687129",104.045368,30.687129
1235,成都肖家河沿巷7号社区,肖家河沿巷7号 ,0,"104.045402,30.627111",104.045402,30.627111
1236,成都兴蓉西巷一号,兴蓉西巷一号 ,9631,"104.045408,30.637378",104.045408,30.637378
1237,成都交桂巷8号院,二环路营门口附近交大路交桂巷8号 ,8468,"104.045423,30.701632",104.045423,30.701632
1238,成都商检局宿舍,一环路南四段26号 ,0,"104.045470,30.638050",104.04547,30.63805
1239,成都银沙公寓,银沙横街1号 ,0,"104.045475,30.695468",104.045475,30.695468
1240,成都金沙路127号院,金沙路127号 ,6781,"104.045572,30.689672",104.045572,30.689672
1241,成都银沙横街10号院,银沙横街10号 ,8231,"104.045578,30.695071",104.045578,30.695071
1242,成都天鑫花园东区,银河路2号（西南交通大学附近） ,8768,"104.045619,30.698369",104.045619,30.698369
1243,成都肖家河东一巷3号小区,肖家河东一巷3号 ,8341,"104.045650,30.632803",104.04565,30.632803
1244,成都电视设备厂宿舍,创业路9号 ,0,"104.045792,30.620408",104.045792,30.620408
1245,成都肖家河东二巷社区,肖家河东二巷 ,8033,"104.045825,30.631143",104.045825,30.631143
1246,成都广益小区,华阳大道一段203号 ,0,"104.045867,30.512674",104.045867,30.512674
1247,成都华文苑,华阳正西街128 ,0,"104.045880,30.509005",104.04588,30.509005
1248,成都九里春枫,金府路502号 ,0,"104.045908,30.706816",104.045908,30.706816
1249,成都中海名城,神仙树南路8号 ,13988,"104.045977,30.613195",104.045977,30.613195
