经纬度
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066541,30.572269"
"104.066646,30.671305"
"104.066777,30.671873"
"104.066792,30.653147"
"104.066948,30.655956"
"104.067022,30.654613"
"104.067090,30.627970"
"104.067122,30.633764"
"104.067178,30.666721"
"104.067181,30.515741"
"104.067193,30.505541"
"104.067257,30.631696"
"104.067500,30.645720"
"104.067564,30.817613"
"104.067589,30.625661"
"104.067610,30.610360"
"104.067612,30.746057"
"104.067726,30.629575"
"104.067736,30.624047"
"104.067794,30.614049"
"104.067880,30.481380"
"104.067884,30.511949"
"104.067940,30.622952"
"104.067952,30.615005"
"104.067955,30.614388"
"104.068015,30.505779"
"104.068135,30.668055"
"104.068274,30.616202"
"104.068278,30.534341"
"104.068290,30.514166"
"104.068378,30.653501"
"104.068390,30.669210"
"104.068550,30.613790"
"104.068558,30.636501"
"104.068562,30.656797"
"104.068668,30.707640"
"104.068787,30.608939"
"104.068856,30.628569"
"104.069007,30.654488"
"104.069561,30.654962"
"104.069699,30.717985"
"104.069715,30.615710"
"104.069740,30.648234"
"104.069753,30.649436"
"104.069870,30.652281"
"104.069984,30.667597"
"104.070043,30.679839"
"104.070167,30.594507"
"104.070395,30.592318"
"104.070401,30.614379"
"104.070409,30.660091"
"104.070427,30.590073"
"104.070513,30.615531"
"104.070546,30.708947"
"104.070639,30.659372"
"104.070704,30.648973"
"104.070796,30.612513"
"104.071185,30.625412"
"104.071237,30.661489"
"104.071316,30.672424"
"104.071362,30.556128"
"104.071385,30.663859"
"104.071389,30.593688"
"104.071547,30.711460"
"104.071576,30.651148"
"104.071589,30.622738"
"104.071599,30.652052"
"104.071621,30.717188"
"104.071719,30.511617"
"104.071770,30.627090"
"104.071783,30.616018"
"104.071800,30.607946"
"104.071804,30.503073"
"104.071860,30.657790"
"104.071939,30.669598"
"104.072079,30.513930"
"104.072100,30.653475"
"104.072121,30.625227"
"104.072128,30.513116"
"104.072151,30.559719"
"104.072232,30.510706"
"104.072267,30.654898"
"104.072280,30.534120"
"104.072406,30.640003"
"104.072459,30.616796"
"104.072545,30.532432"
"104.072588,30.528395"
"104.072671,30.613070"
"104.072673,30.643472"
"104.072767,30.648661"
"104.072869,30.704442"
"104.072916,30.596180"
"104.073106,30.649283"
"104.073119,30.530521"
"104.073190,30.678569"
"104.073239,30.649500"
"104.073283,30.666701"
"104.073378,30.703406"
"104.073481,30.652535"
"104.073529,30.623375"
"104.073642,30.603941"
"104.073671,30.679472"
"104.073675,30.657893"
"104.073714,30.642419"
"104.073797,30.614272"
"104.073819,30.662661"
"104.073893,30.690701"
"104.073940,30.622195"
"104.074039,30.591362"
"104.074080,30.653140"
"104.074088,30.626046"
"104.074091,30.554764"
"104.074133,30.664317"
"104.074164,30.643012"
"104.074241,30.593837"
"104.074251,30.677007"
"104.074390,30.670470"
"104.074394,30.532706"
"104.074575,30.615885"
"104.074582,30.627973"
"104.074582,30.667688"
"104.074674,30.705572"
"104.074682,30.630246"
"104.074850,30.621299"
"104.074859,30.630033"
"104.074863,30.614389"
"104.074865,30.541706"
"104.074867,30.633296"
"104.074893,30.643125"
"104.075004,30.666600"
"104.075009,30.673389"
"104.075029,30.705615"
"104.075122,30.621419"
"104.075244,30.632787"
"104.075254,30.632269"
"104.075444,30.590179"
"104.075464,30.703876"
"104.075489,30.621838"
"104.075621,30.522958"
"104.075655,30.615132"
"104.075664,30.662523"
"104.075690,30.662450"
"104.075724,30.607785"
"104.075724,30.607785"
"104.075733,30.643604"
"104.075834,30.644745"
"104.075850,30.641521"
"104.075852,30.652979"
"104.075915,30.657123"
"104.075951,30.618894"
"104.076180,30.593778"
"104.076270,30.675520"
"104.076331,30.623141"
"104.076342,30.560300"
"104.076345,30.521319"
"104.076501,30.673840"
"104.076816,30.485564"
"104.076979,30.643072"
"104.077020,30.674000"
"104.077079,30.624827"
"104.077100,30.650178"
"104.077133,30.544722"
"104.077144,30.671554"
"104.077239,30.649031"
"104.077348,30.658112"
"104.077365,30.642324"
"104.077378,30.548807"
"104.077414,30.621772"
"104.077430,30.656587"
"104.077456,30.665248"
"104.077611,30.677536"
"104.077631,30.646753"
"104.077789,30.609139"
"104.077919,30.616992"
"104.077923,30.608970"
"104.078039,30.668817"
"104.078055,30.609401"
"104.078122,30.667368"
"104.078227,30.620956"
"104.078313,30.639687"
"104.078544,30.668410"
"104.078709,30.653615"
"104.078735,30.647136"
"104.079078,30.483031"
"104.079103,30.653919"
"104.079125,30.652970"
"104.079129,30.646512"
"104.079159,30.699116"
"104.079208,30.527612"
"104.079230,30.660510"
"104.079243,30.672715"
"104.079408,30.593006"
"104.079480,30.673560"
"104.079529,30.675981"
"104.079532,30.655963"
"104.079717,30.548394"
"104.079737,30.678085"
"104.079751,30.658430"
"104.080000,30.643700"
"104.080049,30.672123"
"104.080201,30.645972"
"104.080396,30.685056"
"104.080470,30.637229"
"104.080583,30.660542"
"104.080603,30.640223"
"104.080695,30.637264"
"104.080729,30.613507"
"104.080951,30.668762"
"104.081135,30.682401"
"104.081171,30.636189"
"104.081195,30.635753"
"104.081330,30.623030"
"104.081351,30.549172"
"104.081352,30.666849"
"104.081598,30.639389"
"104.081767,30.648043"
"104.081785,30.667221"
"104.081803,30.682433"
"104.081991,30.636877"
"104.082095,30.621192"
"104.082269,30.646657"
"104.082310,30.650446"
"104.082430,30.664332"
"104.082436,30.656392"
"104.082436,30.657189"
"104.082465,30.608777"
"104.082670,30.672014"
"104.082756,30.621541"
"104.082820,30.692890"
"104.082830,30.658263"
"104.082852,30.620819"
"104.082861,30.663129"
"104.082972,30.620820"
"104.083097,30.639378"
"104.083099,30.649231"
"104.083120,30.548252"
"104.083124,30.473865"
"104.083159,30.678239"
"104.083189,30.645616"
"104.083316,30.650596"
"104.083365,30.637976"
"104.083392,30.639927"
"104.083436,30.560967"
"104.083516,30.625253"
"104.083557,30.544564"
"104.083611,30.672005"
"104.083723,30.483878"
"104.083748,30.630869"
"104.083852,30.640296"
"104.083932,30.639306"
"104.083989,30.686565"
"104.084225,30.674242"
"104.084332,30.658202"
"104.084454,30.682439"
"104.084600,30.637851"
"104.084663,30.662520"
"104.084688,30.546200"
"104.084797,30.648712"
"104.085223,30.681678"
"104.085362,30.637332"
"104.085380,30.638409"
"104.085525,30.653296"
"104.085576,30.659515"
"104.085582,30.651219"
"104.085618,30.482508"
"104.085670,30.676772"
"104.085850,30.484940"
"104.085899,30.652966"
"104.085930,30.687380"
"104.085931,30.675650"
"104.086316,30.659430"
"104.086622,30.659189"
"104.086629,30.681443"
"104.086680,30.659078"
"104.086714,30.664150"
"104.086960,30.648948"
"104.087065,30.645185"
"104.087096,30.658005"
"104.087306,30.656268"
"104.087321,30.561901"
"104.087429,30.690919"
"104.087511,30.561641"
"104.087802,30.666628"
"104.088168,30.701952"
"104.088210,30.671710"
"104.088279,30.649036"
"104.088331,30.665614"
"104.088739,30.668118"
"104.088868,30.655829"
"104.088924,30.658894"
"104.089102,30.661286"
"104.089216,30.642265"
"104.089221,30.648495"
"104.089231,30.645964"
"104.089444,30.650579"
"104.089635,30.670768"
"104.089693,30.657340"
"104.089750,30.641750"
"104.089762,30.646440"
"104.090000,30.652550"
"104.090056,30.470869"
"104.090123,30.682394"
"104.090139,30.665340"
"104.090193,30.554909"
"104.090300,30.653466"
"104.090401,30.483092"
"104.090419,30.658152"
"104.090444,30.694914"
"104.090624,30.660562"
"104.090653,30.558253"
"104.090673,30.682965"
"104.090721,30.658059"
"104.090813,30.702476"
"104.090813,30.702476"
"104.090825,30.610964"
"104.091160,30.656430"
"104.091290,30.672560"
"104.091448,30.683246"
"104.091646,30.545814"
"104.091908,30.655260"
"104.091913,30.611894"
"104.091947,30.558982"
"104.091948,30.645515"
"104.092132,30.649374"
"104.092190,30.641070"
"104.092387,30.619615"
"104.092427,30.561187"
"104.092500,30.551100"
"104.092552,30.477262"
"104.092637,30.622863"
"104.092679,30.655623"
"104.092825,30.673390"
"104.092976,30.620385"
"104.092986,30.480655"
"104.093042,30.638716"
"104.093244,30.676586"
"104.093414,30.650199"
"104.093612,30.555337"
"104.093825,30.680549"
"104.093872,30.703380"
"104.093890,30.659332"
"104.094000,30.627400"
"104.094206,30.611306"
"104.094378,30.674481"
"104.094494,30.615696"
"104.094510,30.643100"
"104.094570,30.682430"
"104.094657,30.619689"
"104.094778,30.612163"
"104.094915,30.647494"
"104.094919,30.637146"
"104.094935,30.623830"
"104.094984,30.660990"
"104.095025,30.655276"
"104.095190,30.656620"
"104.095196,30.646098"
"104.095361,30.711046"
"104.095364,30.627148"
"104.095600,30.666300"
"104.095719,30.556742"
"104.095850,30.643200"
"104.096184,30.629228"
"104.096397,30.625580"
"104.096474,30.677707"
"104.096683,30.654781"
"104.096696,30.635671"
"104.096780,30.629940"
"104.096786,30.681767"
"104.096805,30.681884"
"104.096904,30.482706"
"104.096933,30.675722"
"104.096946,30.629565"
"104.097018,30.678773"
"104.097121,30.657665"
"104.097121,30.691335"
"104.097239,30.699019"
"104.097689,30.625578"
"104.097828,30.598998"
"104.097848,30.561747"
"104.097968,30.626965"
"104.098029,30.640700"
"104.098102,30.650740"
"104.098156,30.629440"
"104.098271,30.668590"
"104.098271,30.668590"
"104.098769,30.655361"
"104.098769,30.655361"
"104.098918,30.652592"
"104.098949,30.617300"
"104.098962,30.605795"
"104.099003,30.649291"
"104.099063,30.708410"
"104.099115,30.664406"
"104.099129,30.686192"
"104.099147,30.599351"
"104.099251,30.639391"
"104.099290,30.637023"
"104.099332,30.622948"
"104.099412,30.597794"
"104.099520,30.637842"
"104.099575,30.546262"
"104.099751,30.642693"
"104.099890,30.629979"
"104.099949,30.640633"
"104.100027,30.636506"
"104.100227,30.675702"
"104.100265,30.683556"
"104.100276,30.647230"
"104.100353,30.608565"
"104.100520,30.564297"
"104.100568,30.687988"
"104.100666,30.625499"
"104.100878,30.639513"
"104.100906,30.710758"
"104.101144,30.650463"
"104.101174,30.661382"
"104.101360,30.688836"
"104.101557,30.638809"
"104.101776,30.653231"
"104.101826,30.698385"
"104.101865,30.668877"
"104.101876,30.668877"
"104.101903,30.653180"
"104.102259,30.678829"
"104.102359,30.642741"
"104.102415,30.655910"
"104.102498,30.664671"
"104.102535,30.670529"
"104.102555,30.597946"
"104.102576,30.598529"
"104.102580,30.634650"
"104.102713,30.623642"
"104.102736,30.652038"
"104.102762,30.625787"
"104.102977,30.612111"
"104.103250,30.661750"
"104.103302,30.605953"
"104.103305,30.623079"
"104.103428,30.698405"
"104.103625,30.644821"
"104.103724,30.678400"
"104.103753,30.638588"
"104.103973,30.650888"
"104.103989,30.636921"
"104.104367,30.640758"
"104.105189,30.700368"
"104.105300,30.651330"
"104.105382,30.639179"
"104.105494,30.667421"
"104.105632,30.676402"
"104.105636,30.649098"
"104.105880,30.659241"
"104.106203,30.676450"
"104.106247,30.702473"
"104.106358,30.617486"
"104.106464,30.602087"
"104.106655,30.661000"
"104.106730,30.671757"
"104.106900,30.659768"
"104.106962,30.683276"
"104.107139,30.679503"
"104.107231,30.620076"
"104.107299,30.648583"
"104.107304,30.622703"
"104.107387,30.712324"
"104.107390,30.688069"
"104.107436,30.624360"
"104.107450,30.700620"
"104.107572,30.649711"
"104.107674,30.665761"
"104.107751,30.714536"
"104.107962,30.652445"
"104.108049,30.681053"
"104.108103,30.599594"
"104.108173,30.672508"
"104.108244,30.621782"
"104.108292,30.689615"
"104.108374,30.703198"
"104.108642,30.650668"
"104.109130,30.674900"
"104.109215,30.681548"
"104.109502,30.645447"
"104.109535,30.678278"
"104.109700,30.660641"
"104.109840,30.648770"
"104.110240,30.616712"
"104.110416,30.645658"
"104.110640,30.661994"
"104.110809,30.667392"
"104.110851,30.674859"
"104.110930,30.659060"
"104.111006,30.621251"
"104.111121,30.647827"
"104.111188,30.656479"
"104.111688,30.617912"
"104.111694,30.619894"
"104.111725,30.669046"
"104.111817,30.711406"
"104.111842,30.665008"
"104.112125,30.670546"
"104.112218,30.668117"
"104.112622,30.716206"
"104.112661,30.648177"
"104.112672,30.656870"
"104.113074,30.688185"
"104.113381,30.686126"
"104.113804,30.676586"
"104.113810,30.698902"
"104.113883,30.651388"
"104.113883,30.654301"
"104.114551,30.616745"
"104.114650,30.679229"
"104.115134,30.610794"
"104.115297,30.671982"
"104.115413,30.713539"
"104.115522,30.680200"
"104.115919,30.715754"
"104.116141,30.655170"
"104.116142,30.620214"
"104.116360,30.672030"
"104.116575,30.616299"
"104.116741,30.625456"
"104.116863,30.614066"
"104.116949,30.656045"
"104.117055,30.613909"
"104.117332,30.654730"
"104.117355,30.678408"
"104.117356,30.655748"
"104.117996,30.608571"
"104.118190,30.631179"
"104.118385,30.656701"
"104.118607,30.678928"
"104.118671,30.680948"
"104.119618,30.679854"
"104.119618,30.679854"
"104.121042,30.659963"
"104.122140,30.680580"
"104.122264,30.650969"
"104.123301,30.670953"
"104.123321,30.645261"
"104.123328,30.643585"
"104.124400,30.784053"
"104.125314,30.679856"
"104.126136,30.604397"
"104.127403,30.639380"
"104.127571,30.619000"
"104.128511,30.656609"
"104.128676,30.667367"
"104.132150,30.615037"
"104.133624,30.660566"
"104.136684,30.662940"
"104.137728,30.616311"
"104.140936,30.651435"
"104.146740,30.615800"
"104.149683,30.809400"
"104.149695,30.810186"
"104.149983,30.820091"
"104.150021,30.819150"
"104.151939,30.629355"
"104.152628,30.810836"
"104.153538,30.825623"
"104.154871,30.831901"
"104.156338,30.495156"
"104.158764,30.814347"
"104.161649,30.824430"
"104.161841,30.700431"
"104.163591,30.817136"
"104.163928,30.688020"
"104.164581,30.815560"
"104.165162,30.701255"
"104.169996,30.613505"
"104.170513,30.695013"
"104.171905,30.826121"
"104.172620,30.695740"
"104.173430,30.646878"
"104.173699,30.694646"
"104.173838,30.651469"
"104.174028,30.567630"
"104.174434,30.621677"
"104.175273,30.707014"
"104.176523,30.648469"
"104.177845,30.567568"
"104.178677,30.816293"
"104.179110,30.691820"
"104.180837,30.700036"
"104.185181,30.580229"
"104.186510,30.569142"
"104.191715,30.831044"
"104.192013,30.803389"
"104.196343,30.863778"
"104.202364,30.575050"
"104.205057,30.570473"
"104.229768,30.655150"
"104.233647,30.575219"
"104.242123,30.509183"
"104.244941,30.886708"
"104.245890,30.887823"
"104.246484,30.892614"
"104.246970,30.568824"
"104.247588,30.533499"
"104.249669,30.553434"
"104.256182,30.889616"
"104.256490,30.885736"
"104.256867,30.575871"
"104.258323,30.887050"
"104.258887,30.889726"
"104.259024,30.556213"
"104.259713,30.886715"
"104.261346,30.888803"
"104.262199,30.648252"
"104.265749,30.560493"
"104.270068,30.559416"
"104.271186,30.555733"
"104.271674,30.552744"
"104.273962,30.554714"
"104.274911,30.879946"
"104.275921,30.569967"
"104.277703,30.563321"
"104.280783,30.562058"
"104.281171,30.569855"
"104.283166,30.880066"
"104.291951,30.848580"
"104.298853,30.604815"
"104.301186,30.610255"
"104.303076,30.603036"
"104.307576,30.604647"
"104.308432,30.604281"
"104.309048,30.605217"
"104.312532,30.606189"
"104.313128,30.607516"
"104.313240,30.602731"
"104.319831,30.611338"
"104.392818,30.493967"
"104.398688,30.861808"
"104.405326,30.857644"
"104.409836,30.858877"
"104.420806,30.856311"
"104.426091,30.850277"
"104.428742,30.852591"
"104.433742,30.855807"
"104.439765,30.857913"
"104.548400,30.407401"
"104.575529,30.334509"
"104.655758,30.767686"
"104.702089,30.780498"
